examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004af8 0000000c T _cleanup_r
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004094 00000022 T __floatsidf
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002a70 00000038 W vPortSetupTimerInterrupt
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00462c T __aeabi_uldivmod
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:10002c94 ? _noinit
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004f14 00000010 T puts
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000d80 00000016 T vPortFree
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:10002c8c 00000004 B SystemCoreClock
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002edc 00000054 T Chip_UART_Init
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00143c 0000019c T xQueueSemaphoreTake
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003960 00000034 T tickerCallback
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W ADC0_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002bb8 0000005c T vPortValidateInterruptPriority
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000180 00000002 W UsageFault_Handler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003638 0000004c T Chip_Clock_GetRate
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0016c6 00000018 T vListInsertEnd
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W GPIO6_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002e38 0000006c T Board_SetupClocking
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:20008000 A __top_RamAHB32
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004074 0000001e T __aeabi_ui2d
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00465c 000002cc T __udivmoddi4
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003df0 T __aeabi_drsub
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000cf0 00000020 T _sbrk_r
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a005a78 00000004 T ExtRateIn
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W IntDefaultHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000300 T __CRP_WORD_END__
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000c78 0000004e T _read_r
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0016c0 00000006 T vListInitialiseItem
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003dda 0000000a T GPIO1_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0012e4 00000158 T xQueueReceive
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:10002c4c 00000040 B xQueueRegistry
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004a8c 00000024 T fflush
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0040b8 00000042 T __extendsfdf2
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0043bc 000001d0 T __aeabi_ddiv
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a001754 00000018 T vApplicationGetTimerTaskMemory
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W SSP0_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003dfc 00000276 T __adddf3
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a005dd4 R __exidx_start
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004168 00000254 T __aeabi_dmul
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0002fc 00000004 T CRP_WORD
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a005d98 00000004 T _global_impure_ptr
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004c44 00000048 T __libc_init_array
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004074 0000001e T __floatunsidf
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W ADC1_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000d10 00000070 T pvPortMalloc
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002db8 0000002c T Board_Init
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000c46 00000002 W _init
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00162c 0000002c T vQueueDelete
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0016aa 00000016 T vListInitialise
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000114 T __data_section_table
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00458c 0000009e T __aeabi_d2f
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a001c04 0000000c T xTaskGetTickCount
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00106c 0000017c T xQueueGenericSend
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W RTC_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:10002c94 B _ebss
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W TIMER0_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00070c 00000078 T setupKEYBRD_5C
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000bbc 00000088 T Reset_Handler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003994 0000004c T tickInit
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:20010000 A __top_RamAHB_ETB16
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W SPI_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00044c 00000040 T motorGirar
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0038d4 00000038 T Chip_I2C_SetClockRate
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002244 000000b0 T xTaskPriorityDisinherit
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W LCD_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0032f0 0000004c T Chip_Clock_EnableCrystal
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00040c 00000040 T motorRotar
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a005788 0000006c T _putc_r
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:10008000 A __top_RamLoc32
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00203c 0000008c T xTaskRemoveFromEventList
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00176e 00000002 T vApplicationMallocFailedHook
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:10002c44 00000004 B gateKeeper
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003dfc 00000276 T __aeabi_dadd
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00018a 0000001e T data_init
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0040fc 0000006a T __aeabi_ul2d
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W TIMER1_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a005d38 00000020 T __sf_fake_stderr
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0038b0 00000024 T Chip_I2C_Init
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W UART2_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0034ac 0000006c T Chip_Clock_GetMainPLLHz
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a001600 0000002c T vQueueUnregisterQueue
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a005bfc 00000136 T gpioPinsInit
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0023b4 0000001c T pvTaskIncrementMutexHeldCount
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003808 00000012 T Chip_SSP_SetClockRate
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a005226 00000024 T __sfputs_r
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003de4 0000000a T GPIO2_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a005800 T memchr
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0020e0 00000080 T xTaskCheckForTimeOut
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004cb4 0000009c T _free_r
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003594 00000026 T Chip_Clock_GetBaseClock
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00218c 000000b8 T xTaskPriorityInherit
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:100000f0 B _bss
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0030a0 00000032 T Chip_ADC_SetSampleRate
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003df8 0000027a T __aeabi_dsub
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a001bf4 00000010 T vTaskSuspendAll
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0040fc 0000006a T __floatundidf
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W I2S1_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00381a 0000003e T Chip_SSP_SetBitRate
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a001712 00000028 T uxListRemove
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0037d8 00000002 T Chip_GPIO_Init
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a005aa4 00000004 T OscRateIn
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a001a88 00000072 T xTaskCreateStatic
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:10002c94 ? _end_noinit
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:10008000 A _vStackTop
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a001f0c 000000c8 T vTaskSwitchContext
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W SSP1_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000f8e 00000090 T xQueueGenericCreateStatic
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002004 00000038 T vTaskPlaceOnEventListRestricted
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000178 T __bss_section_table_end
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:10002c48 00000001 B bIniciando_WBM
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000c48 0000000a T _close_r
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004094 00000022 T __aeabi_i2d
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003a14 00000194 T gpioInit
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00173c 00000018 T vApplicationGetIdleTaskMemory
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002598 0000006c T xTimerGenericCommand
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000598 00000020 T pushInstMOTORS_WBM
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a005050 000000dc T __swsetup_r
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00176c 00000002 T vApplicationStackOverflowHook
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004928 00000002 W __aeabi_ldiv0
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0043bc 000001d0 T __divdf3
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004b90 00000078 T __sfp
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004168 00000254 T __muldf3
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004f24 00000022 T __sread
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003c54 0000001c T USB0_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W GPIO3_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0051f4 00000002 T __malloc_lock
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0004b4 000000e4 T setupMOTORS_WBM
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002d88 00000014 T Board_UARTPutChar
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W SCT_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004a38 00000054 T _fflush_r
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a005d58 00000020 T __sf_fake_stdin
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003358 0000001c T Chip_Clock_GetDividerDivisor
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0002fc T __CRP_WORD_START__
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004ca2 00000010 T memset
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00017c 00000002 W MemManage_Handler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000644 00000080 T main
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W WDT_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0016de 00000034 T vListInsert
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:2000c000 A __top_RamAHB16
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1008a000 A __top_RamLoc40
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002940 00000024 T SVC_Handler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004fa2 00000008 T __sclose
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0024e8 00000064 T xTimerCreateTimerTask
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00458c 0000009e T __truncdfsf2
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004d50 000000b4 T _malloc_r
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00410c 0000005a T __aeabi_l2d
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a001e1c 000000a4 T vTaskDelayUntil
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W GPIO7_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0035c8 0000003c T Chip_Clock_EnableOpts
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:100000f0 00000004 B employee_signal_motorAvanzar
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002dee 00000008 T __stdio_getchar
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00101e 0000004e T xQueueGenericCreate
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003374 000000b8 T Chip_Clock_GetClockInputHz
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00342c 00000080 T Chip_Clock_CalcMainPLLValue
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0006c4 0000002c T _divisor
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00390c 00000038 T SystemInit
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W SPIFI_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W QEI_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000150 T __bss_section_table
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003ba8 00000056 T gpioWrite
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000c44 00000002 W _fini
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004e04 00000030 T iprintf
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a001d28 000000f4 T xTaskResumeAll
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000300 000000cc T servicioDeMOTORES_WBM
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a001b60 00000094 T vTaskStartScheduler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003060 00000040 T Chip_ADC_Init
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:10002c90 00000004 B g_pUsbApi
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002e00 00000038 T Board_SetupMuxing
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002f30 000000e8 T Chip_UART_SetBaudFDR
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000cc6 00000028 T _write_r
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W ETH_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a005478 000000ea T _printf_common
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1000008c 00000004 D _impure_ptr
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00492c 0000010c T __sflush_r
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:10000000 ? _end_uninit_RESERVED
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W CAN0_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:10000000 D _data
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002160 0000000c T vTaskMissedYield
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:10002c94 B _pvHeapStart
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000178 T __section_table_end
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003858 00000038 T Chip_SSP_Init
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0015d8 00000028 T vQueueAddToRegistry
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W GINT0_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:10002c49 00000001 B bParadaDeEmergencia
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a001c10 00000118 T xTaskIncrementTick
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000784 00000434 T servicioDeKeyBrd
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00512c 00000048 T __swhatbuf_r
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W DAC_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002d64 00000024 T Board_Debug_Init
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002de4 0000000a T __stdio_putchar
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000ee8 00000084 T xQueueGenericReset
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:100000f0 D _edata
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003890 00000020 T Chip_I2C_EventHandler
